NegotiationID;SenderID;SenderBestCase;SenderWorstCase;ReceiverIDs;ReceiversBestCase;ReceiversWorstCase;Day;Month;Year;Hours;Minutes;Joint Utility (Best);Joint Utility (Worst;Contract Imbalance (Best;Contract Imbalance (Worst;Value 5=null;Value 5=a;Value 5=b;Value 5=c;Utility_Issue5;Value 4=q;Value 4=s;Value 4=r;Value 4=p;Value 4=null;Value 4=t;Utility_Issue4;Value 2=x;Value 2=y;Value 2=z;Value 2=null;Utility_Issue2;Value 3=k;Value 3=l;Value 3=null;Value 3=n;Value 3=m;Utility_Issue3;Value 1=null;Value 1=h;Value 1=g;Value 1=i;Value 1=j;Utility_Issue1;MessageType
48;97;1;0.48;98;0.55;0.05;6;12;2016;15;3;1.55;0.53;0.45;0.43;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.2;0;0;1;0;0;0;0;0;1;0;0;0.28;1
48;98;1;0.5;97;0.58;0.06;7;12;2016;8;24;1.58;0.56;0.42;0.44;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.3;1
48;97;0.78;0.44;98;0.62;0.3;7;12;2016;12;31;1.4;0.74;0.16;0.14;0;0;1;0;0.18;0;0;0;0;1;0;0;1;0;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.0588;1
48;98;0.75;0.59;97;0.46;0.28;7;12;2016;19;5;1.21;0.87;0.29;0.31;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;0;1;0;0.026;0;0;1;0;0;0;0;1;0;0;0;0.3;1
48;97;0.78;0.6;98;0.48;0.32;7;12;2016;22;57;1.26;0.92;0.3;0.28;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.0588;1
48;98;0.67;0.51;97;0.49;0.31;8;12;2016;13;26;1.16;0.82;0.18;0.2;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0.3;1
48;97;0.63;0.63;98;0.4;0.4;8;12;2016;18;7;1.03;1.03;0.23;0.23;0;0;0;1;0.036;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
48;98;0.45;0.45;97;0.42;0.42;8;12;2016;22;53;0.87;0.87;0.03;0.03;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
48;97;0.6;0.6;98;0.42;0.42;9;12;2016;11;30;1.02;1.02;0.18;0.18;0;0;0;1;0.036;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
48;98;0.45;0.45;97;0.42;0.42;9;12;2016;16;26;0.87;0.87;0.03;0.03;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
48;97;0.53;0.53;98;0.37;0.37;9;12;2016;16;41;0.9;0.9;0.16;0.16;0;0;0;1;0.036;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;1;0;0;0;0.0588;1
48;98;0.37;0.37;97;0.53;0.53;9;12;2016;16;49;0.9;0.9;-0.16;-0.16;0;0;0;1;0.0486;1;0;0;0;0;0;0.024;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0.3;5
49;99;1;1;100;0.11;0.11;5;12;2016;14;52;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
49;100;0.92;0.92;99;0.2;0.2;6;12;2016;14;40;1.12;1.12;0.72;0.72;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
49;99;0.93;0.93;100;0.13;0.13;6;12;2016;22;41;1.06;1.06;0.8;0.8;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
49;100;0.82;0.82;99;0.15;0.15;7;12;2016;22;56;0.97;0.97;0.67;0.67;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
49;99;0.73;0.73;100;0.32;0.32;8;12;2016;13;28;1.05;1.05;0.41;0.41;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
49;100;0.7;0.7;99;0.42;0.42;8;12;2016;23;20;1.12;1.12;0.28;0.28;0;0;1;0;0;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
49;99;0.64;0.64;100;0.46;0.46;10;12;2016;9;41;1.1;1.1;0.18;0.18;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
49;100;0.52;0.52;99;0.47;0.47;10;12;2016;11;7;0.99;0.99;0.05;0.05;0;0;1;0;0;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
49;99;0.67;0.67;100;0.32;0.32;10;12;2016;11;50;0.99;0.99;0.35;0.35;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;0;1;0;0.112;1
49;100;0.32;0.32;99;0.67;0.67;10;12;2016;11;56;0.99;0.99;-0.35;-0.35;0;0;1;0;0;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;1;0;0;0;0.16;0;0;0;1;0;0.12;5
50;101;0.89;0.89;102;0.08;0.08;5;12;2016;13;25;0.97;0.97;0.81;0.81;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;0
50;102;1;1;101;0.13;0.13;6;12;2016;9;39;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
50;101;0.73;0.73;102;0.29;0.29;6;12;2016;23;15;1.02;1.02;0.44;0.44;0;0;0;1;0.036;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
50;102;1;1;101;0.13;0.13;7;12;2016;10;23;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
50;101;0.73;0.73;102;0.29;0.29;7;12;2016;22;50;1.02;1.02;0.44;0.44;0;0;0;1;0.036;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
50;102;0.79;0.79;101;0.24;0.24;8;12;2016;10;5;1.03;1.03;0.55;0.55;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
50;101;0.7;0.7;102;0.31;0.31;8;12;2016;23;56;1.01;1.01;0.39;0.39;0;0;0;1;0.036;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
50;102;0.75;0.75;101;0.28;0.28;9;12;2016;15;45;1.03;1.03;0.47;0.47;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
50;101;0.5;0.5;102;0.51;0.51;9;12;2016;21;32;1.01;1.01;-0.01;-0.01;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;1;0;0;0;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
50;102;0.65;0.65;101;0.22;0.22;10;12;2016;1;14;0.87;0.87;0.43;0.43;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
51;103;1;0;104;1;0;5;12;2016;17;18;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
51;104;1;0.84;103;0.25;0.07;5;12;2016;20;57;1.25;0.91;0.75;0.77;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;1;0;0;0;0;1;0;0;0;0.3;1
51;103;0.64;0.64;104;0.17;0.17;5;12;2016;21;7;0.81;0.81;0.47;0.47;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
51;104;0.78;0.78;103;0.19;0.19;5;12;2016;22;25;0.97;0.97;0.59;0.59;0;1;0;0;0.18;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
51;103;0.55;0.55;104;0.5;0.5;6;12;2016;12;25;1.05;1.05;0.05;0.05;0;1;0;0;0;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
51;104;0.5;0.5;103;0.55;0.55;8;12;2016;16;33;1.05;1.05;-0.05;-0.05;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;0;1;0;0.026;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
51;103;0.55;0.55;104;0.5;0.5;8;12;2016;16;55;1.05;1.05;0.05;0.05;0;1;0;0;0;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;4
52;105;0.97;0.97;106;0.13;0.13;5;12;2016;15;40;1.1;1.1;0.84;0.84;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
52;106;1;1;105;0.13;0.13;5;12;2016;17;5;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;0
52;105;0.89;0.89;106;0.08;0.08;6;12;2016;20;53;0.97;0.97;0.81;0.81;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
52;106;0.9;0.9;105;0.07;0.07;6;12;2016;23;54;0.97;0.97;0.83;0.83;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;0
52;105;0.79;0.79;106;0.12;0.12;7;12;2016;20;42;0.91;0.91;0.67;0.67;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
52;106;0.48;0.48;105;0.35;0.35;8;12;2016;9;52;0.83;0.83;0.13;0.13;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;0;0;1;0;0.026;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
52;105;0.64;0.64;106;0.17;0.17;8;12;2016;12;45;0.81;0.81;0.47;0.47;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
52;106;0.48;0.48;105;0.35;0.35;9;12;2016;16;59;0.83;0.83;0.13;0.13;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;0;0;1;0;0.026;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
52;105;0.62;0.62;106;0.33;0.33;9;12;2016;18;14;0.95;0.95;0.29;0.29;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
52;106;0.4;0.4;105;0.46;0.46;9;12;2016;20;16;0.86;0.86;-0.06;-0.06;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;0;0;1;0;0.026;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
52;105;0.62;0.62;106;0.33;0.33;10;12;2016;0;19;0.95;0.95;0.29;0.29;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
52;106;0.33;0.33;105;0.62;0.62;10;12;2016;0;49;0.95;0.95;-0.29;-0.29;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;0;0;1;0;0.026;0;1;0;0;0;0.16;0;0;1;0;0;0.054;4
53;107;0.97;0.97;108;0.13;0.13;5;12;2016;16;33;1.1;1.1;0.84;0.84;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
53;108;1;1;107;0.13;0.13;6;12;2016;17;49;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
53;107;0.89;0.89;108;0.08;0.08;7;12;2016;0;32;0.97;0.97;0.81;0.81;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
53;108;0.51;0.51;107;0.24;0.24;7;12;2016;13;28;0.75;0.75;0.27;0.27;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;0;1;0;0.12;1
53;107;0.82;0.82;108;0.13;0.13;7;12;2016;13;48;0.95;0.95;0.69;0.69;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
53;108;0.66;0.66;107;0.36;0.36;7;12;2016;17;58;1.02;1.02;0.3;0.3;0;0;0;1;0.0486;0;0;0;1;0;0;0.08;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
53;107;0.73;0.73;108;0.22;0.22;7;12;2016;18;43;0.95;0.95;0.51;0.51;0;0;1;0;0.18;0;0;1;0;0;0;0.128;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
53;108;0.4;0.4;107;0.55;0.55;8;12;2016;12;33;0.95;0.95;-0.15;-0.15;0;1;0;0;0.18;0;0;1;0;0;0;0.0448;0;0;1;0;0.026;1;0;0;0;0;0.0304;0;0;0;1;0;0.12;1
53;107;0.66;0.66;108;0.24;0.24;8;12;2016;13;25;0.9;0.9;0.42;0.42;0;0;0;1;0.036;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
53;108;0.44;0.44;107;0.46;0.46;9;12;2016;10;5;0.9;0.9;-0.02;-0.02;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;0;1;0;0.12;1
53;107;0.62;0.62;108;0.25;0.25;9;12;2016;10;33;0.87;0.87;0.37;0.37;0;0;0;1;0.036;1;0;0;0;0;0;0.16;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
53;108;0.58;0.58;107;0.55;0.55;9;12;2016;10;58;1.13;1.13;0.03;0.03;0;0;1;0;0;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
53;107;0.58;0.58;108;0.27;0.27;9;12;2016;11;9;0.85;0.85;0.31;0.31;0;0;0;1;0.036;0;0;1;0;0;0;0.128;0;0;1;0;0.128;1;0;0;0;0;0.18;0;0;0;1;0;0.112;1
53;108;0.55;0.55;107;0.58;0.58;9;12;2016;11;17;1.13;1.13;-0.03;-0.03;0;0;1;0;0;1;0;0;0;0;0;0.024;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
53;107;0.58;0.58;108;0.55;0.55;9;12;2016;11;22;1.13;1.13;0.03;0.03;0;0;1;0;0.18;1;0;0;0;0;0;0.16;0;1;0;0;0;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;4
54;109;1;0;110;1;0;5;12;2016;11;50;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
54;110;0.92;0.92;109;0.2;0.2;5;12;2016;16;35;1.12;1.12;0.72;0.72;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
54;109;1;1;110;0.11;0.11;5;12;2016;20;28;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
54;110;0.77;0.77;109;0.11;0.11;6;12;2016;17;45;0.88;0.88;0.66;0.66;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
54;109;0.78;0.78;110;0.35;0.35;6;12;2016;20;45;1.13;1.13;0.43;0.43;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;1;0;0;0;0.0588;1
54;110;0.65;0.65;109;0.29;0.29;8;12;2016;16;14;0.94;0.94;0.36;0.36;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
54;109;1;1;110;0.11;0.11;8;12;2016;17;5;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;1
54;110;0.52;0.52;109;0.33;0.33;9;12;2016;16;36;0.85;0.85;0.19;0.19;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
54;109;0.75;0.75;110;0.16;0.16;9;12;2016;17;18;0.91;0.91;0.59;0.59;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;0;0;1;0;0.128;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
54;110;0.52;0.52;109;0.33;0.33;9;12;2016;18;17;0.85;0.85;0.19;0.19;0;0;0;1;0.0486;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
54;109;0.65;0.65;110;0.4;0.4;9;12;2016;18;41;1.05;1.05;0.25;0.25;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
54;110;0.47;0.47;109;0.49;0.49;9;12;2016;20;0;0.96;0.96;-0.02;-0.02;0;0;1;0;0;0;1;0;0;0;0;0.16;0;0;1;0;0.026;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
54;109;0.65;0.65;110;0.4;0.4;10;12;2016;0;56;1.05;1.05;0.25;0.25;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;0;0;1;0;0.128;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
54;110;0.47;0.47;109;0.49;0.49;10;12;2016;9;42;0.96;0.96;-0.02;-0.02;0;0;1;0;0;0;1;0;0;0;0;0.16;0;0;1;0;0.026;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
54;109;0.56;0.56;110;0.44;0.44;10;12;2016;11;3;1;1;0.12;0.12;0;0;1;0;0.18;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;0;1;0;0.112;1
54;110;0.44;0.44;109;0.56;0.56;10;12;2016;11;56;1;1;-0.12;-0.12;0;0;1;0;0;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;0;1;0;0.12;5
55;111;1;1;112;0.11;0.11;5;12;2016;10;23;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
55;112;0.9;0.22;111;0.67;0.01;5;12;2016;18;23;1.57;0.23;0.23;0.21;1;0;0;0;0;0;1;0;0;0;0;0.16;0;0;0;1;0;0;0;0;0;1;0.0576;1;0;0;0;0;0;1
55;111;0.86;0.86;112;0.1;0.1;6;12;2016;14;2;0.96;0.96;0.76;0.76;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;0;1;0;0.0702;0;0;1;0;0;0.28;1
55;112;0.79;0.59;111;0.53;0.33;6;12;2016;19;39;1.32;0.92;0.26;0.26;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;0;0;1;0;1;0;0;0;0;0.0304;0;1;0;0;0;0.3;1
55;111;0.62;0.62;112;0.47;0.47;7;12;2016;10;46;1.09;1.09;0.15;0.15;0;1;0;0;0;0;0;0;1;0;0;0.0896;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
55;112;0.62;0.62;111;0.38;0.38;7;12;2016;15;34;1;1;0.24;0.24;0;1;0;0;0.18;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;0;1;0;0.12;1
55;111;0.53;0.53;112;0.39;0.39;7;12;2016;23;0;0.92;0.92;0.14;0.14;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
55;112;0.58;0.58;111;0.47;0.47;8;12;2016;9;33;1.05;1.05;0.11;0.11;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;0;1;0;0.026;0;1;0;0;0;0.16;0;0;1;0;0;0.054;1
55;111;0.55;0.55;112;0.55;0.55;8;12;2016;12;20;1.1;1.1;0;0;0;1;0;0;0;0;1;0;0;0;0;0.0144;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
55;112;0.55;0.55;111;0.55;0.55;8;12;2016;21;19;1.1;1.1;0;0;0;1;0;0;0.18;0;1;0;0;0;0;0.16;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;4
56;113;1;1;114;0.11;0.11;5;12;2016;14;59;1.11;1.11;0.89;0.89;0;0;1;0;0.18;1;0;0;0;0;0;0.16;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
56;114;1;1;113;0.13;0.13;5;12;2016;15;29;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
56;113;0.68;0.68;114;0.18;0.18;7;12;2016;16;28;0.86;0.86;0.5;0.5;0;0;0;1;0.036;1;0;0;0;0;0;0.16;1;0;0;0;0.2;0;0;0;0;1;0;0;0;1;0;0;0.28;1
56;114;0.82;0.82;113;0.15;0.15;7;12;2016;17;50;0.97;0.97;0.67;0.67;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
56;113;0.15;0.15;114;0.82;0.82;7;12;2016;20;17;0.97;0.97;-0.67;-0.67;0;1;0;0;0;0;0;0;1;0;0;0.0896;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.0588;1
56;114;0.82;0.82;113;0.15;0.15;7;12;2016;21;46;0.97;0.97;0.67;0.67;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
56;113;0.75;0.75;114;0.19;0.19;8;12;2016;22;7;0.94;0.94;0.56;0.56;0;0;1;0;0.18;0;0;0;1;0;0;0.0896;1;0;0;0;0.2;0;0;0;0;1;0;0;0;1;0;0;0.28;1
56;114;0.57;0.57;113;0.37;0.37;8;12;2016;22;44;0.94;0.94;0.2;0.2;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
56;113;0.41;0.41;114;0.44;0.44;8;12;2016;22;51;0.85;0.85;-0.03;-0.03;0;0;0;1;0.036;0;0;0;1;0;0;0.0896;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.28;1
56;114;0.54;0.54;113;0.55;0.55;9;12;2016;0;19;1.09;1.09;-0.01;-0.01;0;1;0;0;0.18;0;0;0;1;0;0;0.08;0;1;0;0;0.2;1;0;0;0;0;0.0304;0;0;1;0;0;0.054;1
56;113;0.55;0.55;114;0.54;0.54;9;12;2016;8;53;1.09;1.09;0.01;0.01;0;1;0;0;0;0;0;0;1;0;0;0.0896;0;1;0;0;0;1;0;0;0;0;0.18;0;0;1;0;0;0.28;4
57;115;0.97;0.97;116;0.13;0.13;6;12;2016;7;6;1.1;1.1;0.84;0.84;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
57;116;1;1;115;0.13;0.13;6;12;2016;9;5;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
57;115;0.13;0.13;116;1;1;6;12;2016;15;35;1.13;1.13;-0.87;-0.87;0;1;0;0;0;0;1;0;0;0;0;0.0144;0;1;0;0;0;0;1;0;0;0;0.0522;0;1;0;0;0;0.0588;2
57;116;1;1;115;0.13;0.13;6;12;2016;21;29;1.13;1.13;0.87;0.87;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;1;0;0;0;0.16;0;1;0;0;0;0.3;3
57;115;0.13;0.13;116;1;1;7;12;2016;18;6;1.13;1.13;-0.87;-0.87;0;1;0;0;0;0;1;0;0;0;0;0.0144;0;1;0;0;0;0;1;0;0;0;0.0522;0;1;0;0;0;0.0588;2
57;116;0.55;0.55;115;0.48;0.48;7;12;2016;20;32;1.03;1.03;0.07;0.07;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;1;0;0;0;0.16;0;1;0;0;0;0.3;1
57;115;0.7;0.7;116;0.31;0.31;9;12;2016;5;58;1.01;1.01;0.39;0.39;0;0;0;1;0.036;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;1;0;0;0;0.0522;0;0;1;0;0;0.28;1
57;116;0.31;0.31;115;0.7;0.7;9;12;2016;9;54;1.01;1.01;-0.39;-0.39;0;0;0;1;0.0486;0;0;1;0;0;0;0.0448;1;0;0;0;0;0;1;0;0;0;0.16;0;0;1;0;0;0.054;4
58;117;0.97;0.97;118;0.13;0.13;5;12;2016;13;14;1.1;1.1;0.84;0.84;0;0;1;0;0.18;0;0;1;0;0;0;0.128;1;0;0;0;0.2;1;0;0;0;0;0.18;0;0;1;0;0;0.28;0
58;118;0.78;0.78;117;0.19;0.19;5;12;2016;23;8;0.97;0.97;0.59;0.59;0;1;0;0;0.18;0;0;1;0;0;0;0.0448;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;1;0;0;0;0.3;1
58;117;0.61;0.61;118;0.34;0.34;6;12;2016;11;23;0.95;0.95;0.27;0.27;0;1;0;0;0;0;0;1;0;0;0;0.128;1;0;0;0;0.2;0;0;0;0;1;0;0;0;1;0;0;0.28;1
58;118;0.65;0.65;117;0.29;0.29;6;12;2016;19;11;0.94;0.94;0.36;0.36;0;1;0;0;0.18;0;1;0;0;0;0;0.16;0;1;0;0;0.2;0;0;0;0;1;0.0576;0;0;1;0;0;0.054;1
